SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
04/01/2022 08:44:13AM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
3116-1,4,1139256,3/10/2022,09:15:25AM,2737-20,MLW2737-20,$159.00 ,-3,$190.80 ,($572.40),($95.40),MLW,A
3116-1,4,1139256,3/10/2022,09:15:25AM,48-59-1812,MLW48-59-1812,$47.33 ,-3,$61.38 ,($184.14),($42.15),MLW,A
D5950-1,123,625542,3/29/2022,04:36:01PM,57202MP,WIX57202MP,$7.25 ,1,$5.46 ,$5.46 ,($1.79),WIX,A
3116-1,4,1139256,3/10/2022,09:15:25AM,48-59-1806,MLW48-59-1806,$105.27 ,-3,$125.32 ,($375.96),($60.15),MLW,A
3203,74,1141113,3/22/2022,09:23:51AM,R38D6X10,BYRR38D6X10,$16.92 ,1,$31.84 ,$31.84 ,$14.92 ,BYR,A
3203,74,1141113,3/22/2022,09:23:51AM,BT31S1000,ELCBT31S1000,$70.96 ,2,$100.53 ,$201.06 ,$59.14 ,ELC,A
D3919,95,625566,3/30/2022,08:37:06AM,51197XE,WIX51197XE,$27.94 ,1,$26.85 ,$26.85 ,($1.09),WIX,A
D3533-1,69,622960,3/7/2022,12:52:36PM,R134ACAN,LCSR134ACAN,$7.97 ,24,$10.50 ,$252.00 ,$60.72 ,LCS,AP
D5950-1,123,622820,3/4/2022,03:08:17PM,10002,LUC10002,$17.85 ,2,$25.29 ,$50.58 ,$14.88 ,LUC,AP
1291,87,624024,3/16/2022,09:18:25AM,441023,SLN441023,$5.93 ,5,$8.61 ,$43.05 ,$13.40 ,SLN,AP
1291,87,624024,3/16/2022,09:18:25AM,E-BC3030C,EUCE-BC3030C,$33.33 ,4,$49.86 ,$199.44 ,$66.12 ,EUC,AP
3577-1,15,1142496,3/30/2022,,E-UB8151-12,EUCE-UB8151-12,$10.64 ,2,$15.55 ,$31.10 ,$9.82 ,EUC,AP
1291,87,624024,3/16/2022,09:18:25AM,GT-2424CD,GBTGT-2424CD,$5.85 ,10,$8.84 ,$88.40 ,$29.90 ,GBT,AFP
1291,87,624024,3/16/2022,09:18:25AM,MRK4707QH23V,MERMRK4707QH23V,$32.63 ,10,$41.85 ,$418.50 ,$92.20 ,MER,AP
1291,87,624024,3/16/2022,09:18:25AM,40282R3,TLC40282R3,$2.41 ,4,$3.15 ,$12.60 ,$2.96 ,TLC,A
1291,87,624024,3/16/2022,09:18:25AM,38667,GAT38667,$139.53 ,1,$201.39 ,$201.39 ,$61.86 ,GAT,AP
1291,87,624024,3/16/2022,09:18:25AM,181,TRC181,$3.70 ,4,$6.39 ,$25.56 ,$10.76 ,TRC,AP
D5950-1,123,622820,3/4/2022,03:08:17PM,81-0128,GRC81-0128,$5.40 ,4,$8.10 ,$32.40 ,$10.80 ,GRC,AP
1291,87,624024,3/16/2022,09:18:25AM,441019,SLN441019,$4.15 ,5,$8.62 ,$43.10 ,$22.35 ,SLN,AP
1291,87,624024,3/16/2022,09:18:25AM,87101,GRC87101,$46.48 ,3,$74.80 ,$224.40 ,$84.96 ,GRC,AP
1401-1,47,1142872,3/31/2022,02:27:37PM,16288,VEL016288,$5.81 ,-6,$8.94 ,($53.64),($18.78),VEL,A
5705-1,101,1138368,3/4/2022,09:48:03AM,2560-21,MLW2560-21,$290.41 ,1,$395.73 ,$395.73 ,$105.32 ,MLW,AP
1401-1,47,1142872,3/31/2022,02:27:37PM,94940,TLC94940,$1.68 ,-4,$2.22 ,($8.88),($2.16),TLC,A
855,15,1138504,3/5/2022,09:16:16AM,47697,SKF47697,$29.68 ,1,$40.69 ,$40.69 ,$11.01 ,SKF,AP
D1393,97,625231,3/26/2022,09:30:23AM,483629,LOC483629,$7.45 ,1,$13.04 ,$13.04 ,$5.59 ,LOC,A
855,15,1138504,3/5/2022,09:16:16AM,MRK4709E2H23,MERMRK4709E2H23V,$31.20 ,4,$46.17 ,$184.68 ,$59.88 ,MER,AEP
855,15,1138504,3/5/2022,09:16:16AM,3123207002,MER03123207002,$99.13 ,3,$142.16 ,$426.48 ,$129.09 ,MER,A
855,15,1138504,3/5/2022,09:16:16AM,35058,SKF35058,$25.43 ,1,$35.60 ,$35.60 ,$10.17 ,SKF,AP
D1393,97,625231,3/26/2022,09:30:23AM,FC6X50FT,MISFC6X50FT,$26.35 ,1,$37.82 ,$37.82 ,$11.47 ,MIS,AP
855,15,1138504,3/5/2022,09:16:16AM,641226,EXC641226,$64.44 ,1,$90.45 ,$90.45 ,$26.01 ,EXC,AP
D1393,97,625231,3/26/2022,09:30:23AM,R955286171N,MERR955286171N,$51.77 ,1,$79.17 ,$79.17 ,$27.40 ,MER,A
855,15,1138504,3/5/2022,09:16:16AM,10009920,CMT10009920,$102.31 ,1,$156.17 ,$156.17 ,$53.86 ,CMT,AP
855,15,1138504,3/5/2022,09:16:16AM,SA22103,GTASA22103,$43.75 ,2,$67.44 ,$134.88 ,$47.38 ,GTA,AP
D1393,97,625231,3/26/2022,09:30:23AM,41812,SHL41812,$10.59 ,2,$14.84 ,$29.68 ,$8.50 ,SHL,AP
855,15,1138504,3/5/2022,09:16:16AM,MRK1443EH23V,MERMRK1443EH23V,$32.22 ,2,$55.24 ,$110.48 ,$46.04 ,MER,AEP
2181,13,1142627,3/30/2022,12:41:51PM,35001R,TLC35001R,$6.84 ,0,$8.89 ,,,TLC,A
2181,13,1142627,3/30/2022,12:41:51PM,451036MVR,SLN451036MVR,$16.62 ,1,$31.28 ,$31.28 ,$14.66 ,SLN,A
2181,13,1142627,3/30/2022,12:41:51PM,6050-3,TLC6050-3,$13.15 ,1,$18.88 ,$18.88 ,$5.73 ,TLC,AP
2181,13,1142627,3/30/2022,12:41:51PM,26335,TLC26335,$3.06 ,1,$4.28 ,$4.28 ,$1.22 ,TLC,A
2181,13,1142627,3/30/2022,12:41:51PM,60700-3,TLC60700-3,$1.34 ,1,$1.74 ,$1.74 ,$0.40 ,TLC,A
2181,13,1142627,3/30/2022,12:41:51PM,1259-3,TLC1259-3,$2.13 ,1,$3.33 ,$3.33 ,$1.20 ,TLC,A
2181,13,1142627,3/30/2022,12:41:51PM,35001Y,TLC35001Y,$7.17 ,1,$9.32 ,$9.32 ,$2.15 ,TLC,A
2181,13,1142627,3/30/2022,12:41:51PM,441016,SLN441016,$2.78 ,4,$6.57 ,$26.28 ,$15.16 ,SLN,A
5860,88,1139412,3/10/2022,02:07:05PM,XAC134A-6,GATXAC134A-6,$1.50 ,12,$4.57 ,$54.84 ,$36.84 ,GAT,A
5860,88,1139412,3/10/2022,02:07:05PM,TR75-41059,ATRTR75-41059,$107.15 ,1,$157.67 ,$157.67 ,$50.52 ,ATR,AP
5860,88,1139412,3/10/2022,02:07:05PM,33109MP,WIX33109MP,$6.06 ,1,$7.94 ,$7.94 ,$1.88 ,WIX,AP
5860,88,1139412,3/10/2022,02:07:05PM,G45590-0606S,GATG45590-0606S,$5.15 ,1,$10.12 ,$10.12 ,$4.97 ,GAT,A
5860,88,1139412,3/10/2022,02:07:05PM,X5521-8CUT,FFBX5521-8CUT,$2.07 ,6,$4.63 ,$27.78 ,$15.36 ,FFB,AF
5860,88,1139412,3/10/2022,02:07:05PM,562.J2541SS,ATM562.J2541SS,$57.91 ,1,$90.54 ,$90.54 ,$32.63 ,ATM,AP
5860,88,1139412,3/10/2022,02:07:05PM,G45592-0606S,GATG45592-0606S,$6.13 ,1,$11.18 ,$11.18 ,$5.05 ,GAT,A
5860,88,1139412,3/10/2022,02:07:05PM,33674MP,WIX33674MP,$11.80 ,1,$15.85 ,$15.85 ,$4.05 ,WIX,AP
D6388,95,623988,3/16/2022,11:30:13AM,2615-20,MLW2615-20,$105.70 ,1,$126.84 ,$126.84 ,$21.14 ,MLW,AP
1852,69,622603,3/3/2022,07:30:02AM,11BC096E,RBI11BC096E,$93.62 ,1,$108.95 ,$108.95 ,$15.33 ,RBI,AP
1852,69,622603,3/3/2022,07:30:02AM,HDV1601B,GASHDV1601B,$102.22 ,1,$151.60 ,$151.60 ,$49.38 ,GAS,A
1852,69,622603,3/3/2022,07:30:02AM,MRK4707QH23V,MERMRK4707QH23V,$31.95 ,2,$41.00 ,$82.00 ,$18.10 ,MER,APY
1852,69,622603,3/3/2022,07:30:02AM,RAG10,HUNRAG10,$20.95 ,2,$26.50 ,$53.00 ,$11.10 ,HUN,AP
1852,69,622603,3/3/2022,07:30:02AM,DEF-2.5G,LCSDEF-2.5G,$8.04 ,20,$9.25 ,$185.00 ,$24.20 ,LCS,AP
1852,69,622603,3/3/2022,07:30:02AM,MRK4707QH23V,MERMRK4707QH23V,$31.95 ,4,$39.95 ,$159.80 ,$32.00 ,MER,APY
1852,69,622603,3/3/2022,07:30:02AM,MRK4707QH23V,MERMRK4707QH23V,$31.95 ,6,$41.00 ,$246.00 ,$54.30 ,MER,APY
LOAD2,129,622489,3/2/2022,03:35:28PM,G25100-0806,GATG25100-0806,$5.03 ,1,$9.72 ,$9.72 ,$4.69 ,GAT,A
1984,6,1142636,3/30/2022,01:31:06PM,32222,VEL032222,$17.73 ,1,$25.71 ,$25.71 ,$7.98 ,VEL,AP
LOAD2,129,622489,3/2/2022,03:35:28PM,G25105-0808X,GATG25105-0808X,$7.89 ,1,$14.74 ,$14.74 ,$6.85 ,GAT,A
LOAD2,129,622489,3/2/2022,03:35:28PM,70283,GAT70283,$3.05 ,1,$6.12 ,$6.12 ,$3.07 ,GAT,A
0419-1,74,1138896,3/8/2022,03:16:32PM,33109MP,WIX33109MP,$6.06 ,1,$6.52 ,$6.52 ,$0.46 ,WIX,A
0419-1,74,1138896,3/8/2022,03:16:32PM,51970MP,WIX51970MP,$14.78 ,1,$16.68 ,$16.68 ,$1.90 ,WIX,A
3773-1,87,623714,3/14/2022,10:36:28AM,51824,WIX51824,$14.04 ,2,$27.41 ,$54.82 ,$26.74 ,WIX,A
3773-1,87,623714,3/14/2022,10:36:28AM,33371,WIX33371,$21.00 ,0,$37.37 ,,,WIX,A
9000,85,11400,3/3/2022,05:23:12PM,530,ECC530,$17.58 ,3,$30.50 ,$91.50 ,$38.76 ,ECC,AP
5860,15,1138293,3/3/2022,07:04:17PM,E-BC3030C,EUCE-BC3030C,$33.33 ,1,$47.07 ,$47.07 ,$13.74 ,EUC,AP
3773-1,87,623714,3/14/2022,10:36:28AM,51867,WIX51867,$32.36 ,0,$57.59 ,,,WIX,A
3773-1,87,623714,3/14/2022,10:36:28AM,51866,WIX51866,$18.64 ,4,$59.16 ,$236.64 ,$162.08 ,WIX,A
1207,4,1142645,3/30/2022,,51391,WIX51391,$6.72 ,,$4.03 ,,,WIX,A
1207,4,1142645,3/30/2022,,51383,WIX51383,$9.98 ,2,$5.98 ,$11.96 ,($8.00),WIX,A
2505,6,1138367,3/4/2022,10:03:29AM,45126,SHL45126,$14.38 ,24,$16.85 ,$404.40 ,$59.28 ,SHL,A
5860,64,1139928,3/14/2022,03:55:12PM,X5500-40CUT,FFBX5500-40CUT,$1.21 ,10,$2.66 ,$26.60 ,$14.50 ,FFB,AP
D6480-1,69,625137,3/25/2022,06:56:47AM,G25111-0404,GATG25111-0404,$7.81 ,0,$14.40 ,,,GAT,A
D6480-1,69,625137,3/25/2022,06:56:47AM,G25170-1212X,GATG25170-1212X,$9.46 ,4,$16.96 ,$67.84 ,$30.00 ,GAT,A
D6480-1,69,625137,3/25/2022,06:56:47AM,G25170-0606X,GATG25170-0606X,$4.37 ,2,$8.66 ,$17.32 ,$8.58 ,GAT,A
D6480-1,69,625137,3/25/2022,06:56:47AM,G25180-1212,GATG25180-1212,$28.16 ,0,$48.38 ,,,GAT,A
D6480-1,69,625137,3/25/2022,06:56:47AM,G25170-0406X,GATG25170-0406X,$4.46 ,3,$9.13 ,$27.39 ,$14.01 ,GAT,A
4808-1,13,1138410,3/4/2022,11:19:22AM,338-409E,DAY338-409E,$13.98 ,1,$62.55 ,$62.55 ,$48.57 ,DAY,AP
D6480-1,69,625137,3/25/2022,06:56:47AM,G25170-0812,GATG25170-0812,$9.17 ,0,$17.16 ,,,GAT,A
1309-1,123,624711,3/22/2022,02:42:08PM,G20170-0808X,GATG20170-0808X,$5.12 ,4,$10.51 ,$42.04 ,$21.56 ,GAT,A
1309-1,123,624711,3/22/2022,02:42:08PM,ABT4K-08,KOAABT4K-08,$3.28 ,4,$9.35 ,$37.40 ,$24.28 ,KOA,A
1309-1,123,624711,3/22/2022,02:42:08PM,G20995-0408X,GATG20995-0408X,$3.43 ,4,$7.09 ,$28.36 ,$14.64 ,GAT,A
5705-1,6,1138386,3/4/2022,10:17:27AM,48-11-2420,MLW48-11-2420,$0.00 ,1,$66.75 ,$66.75 ,$66.75 ,MLW,AFP
3703,95,623366,3/10/2022,07:47:33AM,170.5004341,ATM170.5004341,$18.27 ,1,$31.42 ,$31.42 ,$13.15 ,ATM,A
146,6,1141743,3/24/2022,01:11:24PM,491982,LOC491982,$3.11 ,12,$5.37 ,$64.44 ,$27.12 ,LOC,AP
9576-1,13,1141453,3/23/2022,11:18:47AM,104.1369,SPO104.13690,$75.21 ,0,$128.54 ,,,SPO,APQT
3703,95,623366,3/10/2022,07:47:33AM,RM3815,LCSRM3815,$1.87 ,1,$4.90 ,$4.90 ,$3.03 ,LCS,A
9576-1,13,1141453,3/23/2022,11:18:47AM,M44D802082,MERM44D802082,$159.36 ,1,$252.24 ,$252.24 ,$92.88 ,MER,A
9576-1,13,1141453,3/23/2022,11:18:47AM,M802985X,MERM802985X,$316.43 ,1,$452.04 ,$452.04 ,$135.61 ,MER,A
3533,69,625759,3/31/2022,,G25175-0606,GATG25175-0606,$12.94 ,,$15.08 ,,,GAT,A
4179,85,1138281,3/3/2022,10:00:46AM,51655,WIX51655,$34.60 ,1,$36.95 ,$36.95 ,$2.35 ,WIX,A
4179,85,1141075,3/21/2022,02:41:22PM,51335,WIX51335,$6.72 ,1,$6.46 ,$6.46 ,($0.26),WIX,A
2215,64,1138522,3/5/2022,10:03:47AM,2567-20,MLW2567-20,$142.99 ,1,$179.00 ,$179.00 ,$36.01 ,MLW,AP
3216,15,1139390,3/10/2022,12:27:31PM,8831,AFF8831,$9.35 ,1,$16.97 ,$16.97 ,$7.62 ,AFF,AP
3216,15,1139390,3/10/2022,12:27:31PM,54400,SEL54400,$1.76 ,1,$3.88 ,$3.88 ,$2.12 ,SEL,AP
3216,15,1139390,3/10/2022,12:27:31PM,2107,MLW2107,$24.50 ,1,$34.30 ,$34.30 ,$9.80 ,MLW,AP
3533,69,625759,3/31/2022,,G20315-1616X,GATG20315-1616X,$25.30 ,2,$32.09 ,$64.18 ,$13.58 ,GAT,A
1180,46,1137794,3/1/2022,,ANA-22-M,JIPANA-22-M,$5.82 ,1,$8.48 ,$8.48 ,$2.66 ,JIP,APQT
1180,46,1137794,3/1/2022,,WF10149,WIXWF10149,$50.41 ,1,$45.17 ,$45.17 ,($5.24),WIX,A
9741-1,47,1141307,3/23/2022,06:59:58AM,33993,WIX33993,$5.33 ,-2,$6.84 ,($13.68),($3.02),WIX,A
D9650,123,625091,3/25/2022,04:40:00PM,5726,TAC5726,$177.34 ,1,$230.54 ,$230.54 ,$53.20 ,TAC,AP
D1946,97,623318,3/9/2022,02:18:42PM,70543,GAT70543,$3.71 ,2,$6.38 ,$12.76 ,$5.34 ,GAT,AP
D1946,97,623318,3/9/2022,02:18:42PM,G34100-0806,GATG34100-0806,$7.14 ,1,$12.59 ,$12.59 ,$5.45 ,GAT,AP
D1946,97,623318,3/9/2022,02:18:42PM,G34210-0808X,GATG34210-0808X,$6.37 ,1,$10.14 ,$10.14 ,$3.77 ,GAT,AP
D1375,!WEB,624949,3/24/2022,10:59:19AM,S-23877,SASS-23877,$10.75 ,1,$125.50 ,$125.50 ,$114.75 ,SAS,A
D0515,123,624455,3/19/2022,11:03:32AM,091309-5,VEL091309-5,$1.83 ,1,$3.62 ,$3.62 ,$1.79 ,VEL,A
D0515,123,624455,3/19/2022,11:03:32AM,90150,SEL90150,$6.03 ,2,$10.66 ,$21.32 ,$9.26 ,SEL,AP
D0515,123,624455,3/19/2022,11:03:32AM,091182-5,VEL091182-5,$1.44 ,1,$3.67 ,$3.67 ,$2.23 ,VEL,A
D0515,123,624455,3/19/2022,11:03:32AM,48-22-9215,MLW48-22-9215,$3.35 ,1,$19.64 ,$19.64 ,$16.29 ,MLW,A
D0515,123,624455,3/19/2022,11:03:32AM,091184-5,VEL091184-5,$1.42 ,1,$3.67 ,$3.67 ,$2.25 ,VEL,A
4866-1,!WEB,1137975,3/2/2022,,08-130635,DAY08-130635,$29.03 ,1,$37.09 ,$37.09 ,$8.06 ,DAY,A
4866-1,!WEB,1137975,3/2/2022,,E-5506,EUCE-5506,$15.36 ,0,$27.12 ,,,EUC,A
705-1,!WEB,1137709,3/1/2022,05:58:40PM,K121039HD,GATK121039HD,$34.92 ,1,$49.74 ,$49.74 ,$14.82 ,GAT,A
705-1,!WEB,1137709,3/1/2022,05:58:40PM,K080623HD,GATK080623HD,$32.04 ,0,$45.58 ,,,GAT,A
D3410,16,623287,3/9/2022,12:52:59PM,ORA18806,CVLORA18806,$47.91 ,1,$71.88 ,$71.88 ,$23.97 ,CVL,A
D3410,16,623436,3/10/2022,01:27:45PM,DC58200007,DAYDC58200007,$10.27 ,36,$15.61 ,$561.96 ,$192.24 ,DAY,AP
705-1,!WEB,1137709,3/1/2022,05:58:40PM,F2-0608-JFS,TEXF2-0608-JFS,$3.28 ,0,$5.63 ,,,TEX,A
D711,95,622967,3/7/2022,11:30:18AM,31523,GAT31523,$2.00 ,1,$3.98 ,$3.98 ,$1.98 ,GAT,A
D3410,16,623287,3/9/2022,12:52:59PM,RM3815,LCSRM3815,$1.87 ,12,$3.43 ,$41.16 ,$18.72 ,LCS,A
705-1,!WEB,1137709,3/1/2022,05:58:40PM,TRA-2726,DAYTRA-2726,$71.34 ,1,$98.27 ,$98.27 ,$26.93 ,DAY,A
D3100,130,622570,3/3/2022,10:04:21AM,54SN,KLR54SN,$0.52 ,50,$1.95 ,$97.50 ,$71.50 ,KLR,AP
3455-1,6,1140398,3/16/2022,,571,MHK571,$1.18 ,15,$2.62 ,$39.30 ,$21.60 ,MHK,A
7985,6,1138018,3/2/2022,12:00:26PM,A02-13112-00,SPOA02-13112-000,$75.87 ,1,$103.00 ,$103.00 ,$27.13 ,SPO,APQT
3455-1,6,1140398,3/16/2022,,V2B,MHKV2B,$0.89 ,50,$1.47 ,$73.50 ,$29.00 ,MHK,AP
D9650,123,622563,3/3/2022,,84-2468,GRC84-2468,$5.70 ,,$10.31 ,,,GRC,A
3871,74,1138783,3/8/2022,08:25:45AM,8525,KLR8525,$5.58 ,6,$9.92 ,$59.52 ,$26.04 ,KLR,AFP
5866,85,1142232,3/28/2022,11:42:20AM,57312MP,WIX57312MP,$14.96 ,6,$17.27 ,$103.62 ,$13.86 ,WIX,AP
D9650,123,622563,3/3/2022,,91074,VEL091074,$2.32 ,5,$5.71 ,$28.55 ,$16.95 ,VEL,A
5866,85,1142232,3/28/2022,11:42:20AM,57703,WIX57703,$23.14 ,0,$26.08 ,,,WIX,A
5866,85,1142232,3/28/2022,11:42:20AM,57151MP,WIX57151MP,$14.60 ,6,$15.35 ,$92.10 ,$4.50 ,WIX,AP
D9650,123,622563,3/3/2022,,84-2473,GRC84-2473,$3.27 ,,$5.89 ,,,GRC,A
D9650,123,622563,3/3/2022,,1252,TAC1252,$5.25 ,6,$9.04 ,$54.24 ,$22.74 ,TAC,A
3871,74,1138783,3/8/2022,08:25:45AM,V2B,MHKV2B,$0.89 ,50,$1.96 ,$98.00 ,$53.50 ,MHK,AP
5866,85,1142232,3/28/2022,11:42:20AM,49492,WIX49492,$9.26 ,2,$10.58 ,$21.16 ,$2.64 ,WIX,A
D9650,123,622563,3/3/2022,,82-2195,GRC82-2195,$2.10 ,,$3.78 ,,,GRC,A
5866,85,1142232,3/28/2022,11:42:20AM,57620MP,WIX57620MP,$6.38 ,12,$6.72 ,$80.64 ,$4.08 ,WIX,A
D9650,123,622563,3/3/2022,,17943,VEL017943,$2.68 ,,$6.07 ,,,VEL,A
5866,85,1142232,3/28/2022,11:42:20AM,49491,WIX49491,$20.63 ,1,$22.38 ,$22.38 ,$1.75 ,WIX,A
D9650,123,622563,3/3/2022,,84-2471,GRC84-2471,$3.15 ,,$5.67 ,,,GRC,A
D9650,123,622563,3/3/2022,,82-2196,GRC82-2196,$2.09 ,3,$3.78 ,$11.34 ,$5.07 ,GRC,A
3871,74,1138783,3/8/2022,08:25:45AM,JJK1862,CVLJJK1862,$3.42 ,5,$5.81 ,$29.05 ,$11.95 ,CVL,AP
5866,85,1142232,3/28/2022,11:42:20AM,51791MP,WIX51791MP,$9.22 ,6,$9.22 ,$55.32 ,,WIX,AP
5866,85,1142232,3/28/2022,11:42:20AM,51372,WIX51372,$4.89 ,0,$4.39 ,,,WIX,AP
3203,74,1138776,3/8/2022,08:00:28AM,H6054,WAGH6054,$4.82 ,2,$8.19 ,$16.38 ,$6.74 ,WAG,AP
3203,74,1138776,3/8/2022,08:00:28AM,AW46P,LCSAW46P,$31.66 ,5,$47.53 ,$237.65 ,$79.35 ,LCS,AP
3203,74,1138776,3/8/2022,08:00:28AM,44030R,TLC44030R,$16.43 ,1,$30.27 ,$30.27 ,$13.84 ,TLC,AP
5870-1,4,1142864,3/31/2022,01:17:28PM,8880,MMM8880,$3.25 ,12,$4.15 ,$49.80 ,$10.80 ,MMM,A
5870-1,4,1142864,3/31/2022,01:17:28PM,16380,VEL016380,$0.16 ,24,$0.28 ,$6.72 ,$2.88 ,VEL,A
5870-1,4,1142864,3/31/2022,01:17:28PM,S-715,MILS-715,$3.65 ,6,$7.56 ,$45.36 ,$23.46 ,MIL,A
5870-1,4,1142864,3/31/2022,01:17:28PM,2430POLYB,GTA2430POLYB,$6.25 ,12,$9.67 ,$116.04 ,$41.04 ,GTA,AP
5870-1,4,1142864,3/31/2022,01:17:28PM,S-727,MILS-727,$1.75 ,6,$3.47 ,$20.82 ,$10.32 ,MIL,A
5870-1,4,1142864,3/31/2022,01:17:28PM,2282,MHK2282,$36.79 ,1,$51.34 ,$51.34 ,$14.55 ,MHK,AP
5870-1,4,1142864,3/31/2022,01:17:28PM,10094,VEL010094,$0.19 ,24,$0.38 ,$9.12 ,$4.56 ,VEL,A
5870-1,4,1142864,3/31/2022,01:17:28PM,MRK4709E2H23,MERMRK4709E2H23V,$32.65 ,12,$42.75 ,$513.00 ,$121.20 ,MER,A
705-1,4,1140271,3/16/2022,09:25:07AM,5406,TAC5406,$199.95 ,1,$288.20 ,$288.20 ,$88.25 ,TAC,A
705-1,4,1140271,3/16/2022,09:25:07AM,7424,TAC7424,$41.36 ,0,$53.77 ,,,TAC,A
5596,101,1138454,3/4/2022,02:26:56PM,16940,VEL016940,$2.82 ,1,$5.37 ,$5.37 ,$2.55 ,VEL,AP
5596,101,1138454,3/4/2022,02:26:56PM,16680,VEL016680,$3.82 ,4,$6.41 ,$25.64 ,$10.36 ,VEL,AP
5596,101,1138454,3/4/2022,02:26:56PM,16144,VEL016144,$1.50 ,2,$2.44 ,$4.88 ,$1.88 ,VEL,AP
5596,101,1138454,3/4/2022,02:26:56PM,16660,VEL016660,$3.02 ,4,$5.29 ,$21.16 ,$9.08 ,VEL,AP
5596,101,1138454,3/4/2022,02:26:56PM,16184,VEL016184,$3.26 ,4,$5.27 ,$21.08 ,$8.04 ,VEL,AP
3398-1,85,1139651,3/11/2022,,33537,WIX33537,$19.84 ,1,$21.20 ,$21.20 ,$1.36 ,WIX,A
2168,123,625110,3/25/2022,10:10:35AM,57060MP,WIX57060MP,$4.63 ,1,$6.03 ,$6.03 ,$1.40 ,WIX,A
8550-1,88,1137702,3/1/2022,09:40:50AM,170.K022105,ATM170.K022105,$36.98 ,1,$56.32 ,$56.32 ,$19.34 ,ATM,AP
8550-1,88,1137702,3/1/2022,09:40:50AM,17958,VEL017958,$8.14 ,1,$14.17 ,$14.17 ,$6.03 ,VEL,A
8550-1,88,1137702,3/1/2022,09:40:50AM,16244,VEL016244,$1.82 ,1,$3.10 ,$3.10 ,$1.28 ,VEL,A
8550-1,88,1137702,3/1/2022,09:40:50AM,S-27852,SASS-27852,$0.00 ,1,$228.49 ,$228.49 ,$228.49 ,SAS,AP
8550-1,88,1137702,3/1/2022,09:40:50AM,16084,VEL016084,$0.88 ,1,$1.54 ,$1.54 ,$0.66 ,VEL,A
478,!WEB,1140339,3/16/2022,12:45:03PM,WF10024,WIXWF10024,$7.99 ,1,$13.64 ,$13.64 ,$5.65 ,WIX,A
D711,95,622636,3/3/2022,02:43:26PM,5333G,TAC5333G,$134.00 ,1,$191.84 ,$191.84 ,$57.84 ,TAC,A
1591-2,!WEB,1139052,3/9/2022,03:30:16PM,35001R,TLC35001R,$6.83 ,0,$11.70 ,,,TLC,A
3245-1,97,623582,3/11/2022,10:02:20AM,5271,TAC5271,$268.32 ,1,$376.14 ,$376.14 ,$107.82 ,TAC,AP
3245-1,97,623582,3/11/2022,10:02:20AM,7197,TAC7197,$21.69 ,1,$29.12 ,$29.12 ,$7.43 ,TAC,AP
1591-2,!WEB,1139052,3/9/2022,03:30:16PM,M42347,MAXM42347,$14.89 ,2,$24.46 ,$48.92 ,$19.14 ,MAX,A
D2320,97,625548,3/29/2022,04:07:54PM,49902,WIX49902,$21.05 ,0,$16.92 ,,,WIX,A
D3905,123,624576,3/21/2022,01:11:33PM,101332,ROC101332,$12.12 ,2,$19.80 ,$39.60 ,$15.36 ,ROC,AP
D2320,97,625548,3/29/2022,04:07:54PM,57151MP,WIX57151MP,$14.60 ,3,$11.70 ,$35.10 ,($8.70),WIX,A
D2320,97,625548,3/29/2022,04:07:54PM,HS4K-10,TEXHS4K-10,$4.38 ,6,$8.88 ,$53.28 ,$27.00 ,TEX,AP
D2320,97,625548,3/29/2022,04:07:54PM,TD1993,SFTTD1993,$1.24 ,4,$3.05 ,$12.20 ,$7.24 ,SFT,A
D2320,97,625548,3/29/2022,04:07:54PM,33615,WIX33615,$52.20 ,0,$45.75 ,,,WIX,A
D0560-1,69,622970,3/7/2022,,JKR08128,NABJKR08128,$23.00 ,0,$30.67 ,,,NAB,AP
D0560-1,69,622970,3/7/2022,,197-850,DOR197-850,$18.88 ,,$27.69 ,,,DOR,AP
3687,74,1140490,3/17/2022,09:06:08AM,131657,EXC131657,$34.48 ,1,$49.78 ,$49.78 ,$15.30 ,EXC,AP
3234-1,4,1138442,3/4/2022,10:39:39AM,KIT2252L2DE,MERKIT2252L2DE,$206.31 ,4,$257.89 ,"1,031.56",$206.32 ,MER,AP
3687,74,1140490,3/17/2022,09:06:08AM,WF10008,WIXWF10008,$42.77 ,1,$73.69 ,$73.69 ,$30.92 ,WIX,A
5866,85,1141245,3/22/2022,12:36:51PM,46413,WIX46413,$26.75 ,3,$31.59 ,$94.77 ,$14.52 ,WIX,A
3687,74,1140490,3/17/2022,09:06:08AM,136131,EXC136131,$44.17 ,1,$63.32 ,$63.32 ,$19.15 ,EXC,AP
5866,85,1141245,3/22/2022,12:36:51PM,46418,WIX46418,$12.87 ,0,$13.19 ,,,WIX,AP
3687,74,1140490,3/17/2022,09:06:08AM,136139,EXC136139,$41.05 ,1,$61.59 ,$61.59 ,$20.54 ,EXC,AP
3687,74,1140490,3/17/2022,09:06:08AM,46-1280,DAY46-1280,$178.76 ,2,$256.16 ,$512.32 ,$154.80 ,DAY,AP
5866,85,1141245,3/22/2022,12:36:51PM,51040MP,WIX51040MP,$4.32 ,12,$4.39 ,$52.68 ,$0.84 ,WIX,AP
